seedling_id,height_cm,diameter_mm,leaf_count,chlorosis,notes,date,branching,alive,seedling_sp,soil_type,neighbor,neighb_sp,neighb_st,pot,treatment,neighb_alive
3183,12.6,4.8,14,NA,NA,2022-04-01,2,1,Q,C,3574,Q,Q,211303,C,1
3574,10.6,4.9,6,NA,NA,2022-04-01,0,1,Q,Q,3183,Q,C,211303,C,1
3268,3.7,2.6,NA,1,NA,2022-04-01,0,1,P,C,3386,P,C,211033,C,0
3386,5.2,2.2,NA,1,NA,2022-04-01,0,1,P,C,3268,P,C,211033,C,0
3550,9.6,4.9,18,NA,NA,2022-04-01,5.5,1,Q,Q,3181,Q,C,211336,C,1
3181,12.6,5.3,6,NA,NA,2022-04-01,0,1,Q,C,3550,Q,Q,211336,C,1
4096,11.2,3.6,7,NA,NA,2022-04-01,0,1,Q,P,3109,Q,C,211069,C,1
3109,5.4,5.9,5,NA,NA,2022-04-01,0,1,Q,C,4096,Q,P,211069,C,1
4041,12,4.6,36,NA,NA,2022-04-01,8,1,Q,P,3107,Q,C,211205,C,1
3107,8.2,4,7,NA,NA,2022-04-01,0,1,Q,C,4041,Q,P,211205,C,1
3776,6.6,1.9,NA,5,NA,2022-04-01,7.5,1,P,Q,3273,P,C,211030,C,0
3273,4.3,1.8,NA,1,NA,2022-04-01,0,1,P,C,3776,P,Q,211030,C,1
3932,9.5,3.1,NA,5,NA,2022-04-01,16,1,P,Q,3569,Q,Q,211068,C,1
3569,12.7,7.2,16,NA,NA,2022-04-01,6,1,Q,Q,3932,P,Q,211068,C,1
3609,24.1,5.7,16,NA,NA,2022-04-01,0,1,Q,Q,3606,Q,Q,211347,C,1
3606,15.6,7.3,12,NA,NA,2022-04-01,2,1,Q,Q,3609,Q,Q,211347,C,1
3130,8.6,5.5,10,NA,NA,2022-04-01,2.5,1,Q,C,3016,Q,C,211194,C,1
3016,6.5,4.8,9,NA,NA,2022-04-01,0,1,Q,C,3130,Q,C,211194,C,1
4290,7.8,2.2,NA,5,NA,2022-04-01,4,1,P,P,4291,P,P,211270,C,1
4291,8.3,1.7,NA,5,NA,2022-04-01,5,1,P,P,4290,P,P,211270,C,1
3913,8,2.5,NA,5,NA,2022-04-01,19,1,P,Q,3970,Q,P,211091,C,1
3970,12.3,3.8,21,NA,NA,2022-04-01,9,1,Q,P,3913,P,Q,211091,C,1
3993,10.6,3.3,13,NA,NA,2022-04-01,1.5,1,Q,P,3112,Q,C,211058,C,1
3112,8,6.2,10,NA,NA,2022-04-01,0,1,Q,C,3993,Q,P,211058,C,1
4281,10.8,3.2,NA,5,NA,2022-04-01,10.5,1,P,P,3390,P,C,211015,C,1
3390,8.2,2.8,NA,5,NA,2022-04-01,16,1,P,C,4281,P,P,211015,C,1
3638,10.4,4.4,11,NA,NA,2022-04-01,1,1,Q,Q,4317,P,P,211046,C,1
4317,9.9,2.2,NA,5,NA,2022-04-01,17,1,P,P,3638,Q,Q,211046,C,1
3381,6.2,2.5,NA,5,NA,2022-04-01,6.5,1,P,C,3883,P,Q,211335,C,1
3883,8.1,2.3,NA,5,NA,2022-04-01,16,1,P,Q,3381,P,C,211335,C,1
3172,6.5,3.3,9,NA,NA,2022-04-01,0,1,Q,C,4422,P,P,211298,C,1
4422,6.9,2.8,NA,5,NA,2022-04-01,17.5,1,P,P,3172,Q,C,211298,C,1
3933,6,2.1,NA,5,NA,2022-04-01,15,1,P,Q,3245,P,C,211097,C,1
3245,4.5,1.8,NA,4,NA,2022-04-01,2.5,1,P,C,3933,P,Q,211097,C,1
4243,8.7,2,NA,4,NA,2022-04-01,9,1,P,P,3836,P,Q,211120,C,1
3836,9,2.8,NA,5,NA,2022-04-01,25.6,1,P,Q,4243,P,P,211120,C,1
4021,8,4.4,5,NA,NA,2022-04-01,0,1,Q,P,3590,Q,Q,211231,C,1
3590,9.7,3.8,12,NA,NA,2022-04-01,0,1,Q,Q,4021,Q,P,211231,C,1
4000,8,3.8,11,NA,NA,2022-04-01,0,1,Q,P,3559,Q,Q,211150,C,1
3559,8.2,3.1,15,NA,NA,2022-04-01,0,1,Q,Q,4000,Q,P,211150,C,1
3773,6.4,1.7,NA,5,NA,2022-04-01,7,1,P,Q,3473,P,C,211186,C,1
3473,5.2,1.9,NA,5,NA,2022-04-01,1,1,P,C,3773,P,Q,211186,C,1
4405,9.1,2.2,NA,5,NA,2022-04-01,15,1,P,P,4318,P,P,211035,C,1
4318,11.8,2.4,NA,5,NA,2022-04-01,14,1,P,P,4405,P,P,211035,C,1
3810,7,2,NA,4,NA,2022-04-01,4,1,P,Q,3630,Q,Q,211087,C,1
3630,7.5,3.4,5,NA,NA,2022-04-01,0,1,Q,Q,3810,P,Q,211087,C,0
4278,6.6,2.2,NA,5,NA,2022-04-01,15,1,P,P,3798,P,Q,211013,C,0
3798,10.3,2.4,NA,5,NA,2022-04-01,9,1,P,Q,4278,P,P,211013,C,0
3834,9.4,2.2,NA,5,NA,2022-04-01,17,1,P,Q,4397,P,P,211217,C,1
4397,9.6,2.2,NA,5,NA,2022-04-01,21,1,P,P,3834,P,Q,211217,C,0
4047,11.7,4.5,16,NA,NA,2022-04-01,5.5,1,Q,P,4419,P,P,211197,C,0
4419,8.5,1.9,NA,5,NA,2022-04-01,4,1,P,P,4047,Q,P,211197,C,1
4043,5.2,3.1,16,NA,NA,2022-04-01,0,1,Q,P,4394,P,P,211200,C,1
4394,7,2.3,NA,4,NA,2022-04-01,15,1,P,P,4043,Q,P,211200,C,0
4024,5.5,2.6,6,NA,NA,2022-04-01,0,1,Q,P,3544,Q,Q,211264,C,1
3544,6.6,4.6,17,NA,NA,2022-04-01,0,1,Q,Q,4024,Q,P,211264,C,1
3842,9,2.6,NA,5,NA,2022-04-01,17.5,1,P,Q,3568,Q,Q,211152,C,1
3568,16.7,5.3,9,NA,NA,2022-04-01,0,1,Q,Q,3842,P,Q,211152,C,0
4334,8.4,2.4,NA,4,NA,2022-04-01,12,1,P,P,3680,Q,Q,211065,C,1
3680,8.2,5.5,9,NA,NA,2022-04-01,0,1,Q,Q,4334,P,P,211065,C,1
4396,10,2.6,NA,5,NA,2022-04-01,17,1,P,P,3377,P,C,211280,C,1
3377,4.3,1.3,NA,5,NA,2022-04-01,13,1,P,C,4396,P,P,211280,C,1
3916,7.2,2.2,NA,4,NA,2022-04-01,14,1,P,Q,4238,P,P,211088,C,1
4238,7.9,2.1,NA,5,NA,2022-04-01,16,1,P,P,3916,P,Q,211088,C,1
3498,9.5,5.4,17,NA,NA,2022-04-01,4.2,1,Q,Q,3835,P,Q,211190,C,1
3835,7.4,3.6,NA,4,NA,2022-04-01,11,1,P,Q,3498,Q,Q,211190,C,1
3058,5.5,2.2,3,NA,NA,2022-04-01,0,1,Q,C,4148,Q,P,211266,C,1
4148,9.2,3.5,11,NA,NA,2022-04-01,0,1,Q,P,3058,Q,C,211266,C,0
4380,6.5,2.8,NA,4,NA,2022-04-01,14,1,P,P,4105,Q,P,211301,C,1
4105,9.4,3.6,10,NA,NA,2022-04-01,0,1,Q,P,4380,P,P,211301,C,1
3808,6.7,2.2,NA,5,NA,2022-04-01,11,1,P,Q,4222,P,P,211277,C,1
4222,6,3.4,NA,5,NA,2022-04-01,18,1,P,P,3808,P,Q,211277,C,1
4426,8.2,2.5,NA,5,NA,2022-04-01,18,1,P,P,3665,Q,Q,211183,C,1
3665,10.5,3.9,18,NA,NA,2022-04-01,2,1,Q,Q,4426,P,P,211183,C,1
3653,11.5,4.6,13,NA,NA,2022-04-01,0,1,Q,Q,4098,Q,P,211118,C,1
4098,5.5,3.2,6,NA,NA,2022-04-01,0,1,Q,P,3653,Q,Q,211118,C,1
3695,10.4,3.8,15,NA,NA,2022-04-01,8.5,1,Q,Q,3714,Q,Q,211048,C,1
3714,11,4.3,8,NA,NA,2022-04-01,0,1,Q,Q,3695,Q,Q,211048,C,1
3967,8.1,6.5,15,NA,NA,2022-04-01,2,1,Q,P,3693,Q,Q,211078,C,1
3693,8.5,4.5,9,NA,NA,2022-04-01,0,1,Q,Q,3967,Q,P,211078,C,1
3899,6.4,2.2,NA,5,NA,2022-04-01,19,1,P,Q,3736,P,Q,211318,C,1
3736,9,2.4,NA,5,NA,2022-04-01,19.5,1,P,Q,3899,P,Q,211318,C,1
3551,9.6,3.5,3,NA,NA,2022-04-01,0,1,Q,Q,3052,Q,C,211284,C,1
3052,6.3,2.8,13,NA,NA,2022-04-01,0,1,Q,C,3551,Q,Q,211284,C,1
3728,11,2.9,NA,4,NA,2022-04-01,18,1,P,Q,4279,P,P,211090,C,1
4279,7.2,2,NA,4,NA,2022-04-01,6,1,P,P,3728,P,Q,211090,C,1
4285,8.5,2.9,NA,5,NA,2022-04-01,19,1,P,P,3284,P,C,211073,C,0
3284,6,1.8,NA,4,NA,2022-04-01,6,1,P,C,4285,P,P,211073,C,1
3772,10,2.3,NA,4,NA,2022-04-01,8.5,1,P,Q,3982,Q,P,211050,C,1
3982,11.5,4.5,34,NA,NA,2022-04-01,11.5,1,Q,P,3772,P,Q,211050,C,1
3734,7.6,2.4,NA,5,NA,2022-04-01,15.5,1,P,Q,4335,P,P,211108,C,0
4335,8.6,2.2,NA,5,NA,2022-04-01,10,1,P,P,3734,P,Q,211108,C,1
4160,7,3.4,10,NA,NA,2022-04-01,0,1,Q,P,3973,Q,P,211076,C,1
3973,6.8,6.9,10,NA,NA,2022-04-01,0,1,Q,P,4160,Q,P,211076,C,1
3824,6.5,4.2,NA,5,NA,2022-04-01,8.5,1,P,Q,4134,Q,P,211260,C,1
4134,21.4,5.1,14,NA,NA,2022-04-01,0,1,Q,P,3824,P,Q,211260,C,1
3547,8,1.6,6,NA,NA,2022-04-01,0,1,Q,Q,4038,Q,P,211242,C,1
4038,10.2,3.7,116,NA,NA,2022-04-01,0,1,Q,P,3547,Q,Q,211242,C,1
4254,8.7,2.2,NA,5,NA,2022-04-01,14,1,P,P,3725,P,Q,211283,C,1
3725,8.7,2.3,NA,5,NA,2022-04-01,13.5,1,P,Q,4254,P,P,211283,C,1
4412,7.5,2.2,NA,5,NA,2022-04-01,17,1,P,P,3426,P,C,211299,C,0
3426,3.5,1.7,NA,2,NA,2022-04-01,0,1,P,C,4412,P,P,211299,C,1
3536,11.2,4.9,16,NA,NA,2022-04-01,0,1,Q,Q,4036,Q,P,211180,C,1
4036,7.4,4.5,14,NA,NA,2022-04-01,9.4,1,Q,P,3536,Q,Q,211180,C,1
4092,14.3,4.4,11,NA,NA,2022-04-01,15.3,1,Q,P,4257,P,P,211131,C,0
4257,7.4,2.7,NA,3,NA,2022-04-01,9.4,1,P,P,4092,Q,P,211131,C,1
3943,4.8,2.2,NA,4,NA,2022-04-01,14.8,1,P,Q,4192,Q,P,211093,C,1
4192,4.5,3.2,6,NA,NA,2022-04-01,0,1,Q,P,3943,P,Q,211093,C,1
4269,8.3,2.8,NA,5,NA,2022-04-01,33.3,1,P,P,3985,Q,P,211054,C,1
3985,11.2,4.5,14,NA,NA,2022-04-01,16.7,1,Q,P,4269,P,P,211054,C,1
4151,7.3,3.5,16,NA,NA,2022-04-01,11.8,1,Q,P,4147,Q,P,211269,C,1
4147,7.1,6,18,NA,NA,2022-04-01,16.1,1,Q,P,4151,Q,P,211269,C,1
3519,9,4.1,6,NA,NA,2022-04-01,0,1,Q,Q,4095,Q,P,211128,C,1
4095,6.8,4,11,NA,NA,2022-04-01,0,1,Q,P,3519,Q,Q,211128,C,1
4205,10.2,2.6,NA,5,NA,2022-04-01,18.7,1,P,P,3828,P,Q,211179,C,1
3828,9.2,2.8,NA,5,NA,2022-04-01,22.7,1,P,Q,4205,P,P,211179,C,1
4233,6.2,2.8,NA,3,NA,2022-04-01,10.2,1,P,P,3244,P,C,211129,C,1
3244,6,2,NA,5,NA,2022-04-01,12.5,1,P,C,4233,P,P,211129,C,0
3481,5.6,2.4,3,NA,NA,2022-04-01,0,1,Q,Q,3038,Q,C,211006,C,0
3038,7.6,4.5,12,NA,NA,2022-04-01,0,1,Q,C,3481,Q,Q,211006,C,1
3126,4.6,2.8,4,NA,NA,2022-04-01,0,1,Q,C,3111,Q,C,211022,C,1
3111,13.8,7.2,10,NA,NA,2022-04-01,0,1,Q,C,3126,Q,C,211022,C,1
4100,8.4,3.9,7,NA,NA,2022-04-01,10.4,1,Q,P,3732,P,Q,211104,C,1
3732,6.6,3,NA,4,NA,2022-04-01,44.6,1,P,Q,4100,Q,P,211104,C,1
3894,5.7,3.2,NA,2,NA,2022-04-01,11.7,1,P,Q,4123,Q,P,211330,C,1
4123,6.6,5.6,1,NA,NA,2022-04-01,0,1,Q,P,3894,P,Q,211330,C,0
3705,NA,NA,NA,NA,dead,2022-04-01,0,1,Q,Q,3806,P,Q,211021,C,0
3806,9,2.9,NA,5,NA,2022-04-01,33.5,1,P,Q,3705,Q,Q,211021,C,0
3980,11.2,5,8,NA,NA,2022-04-01,0,1,Q,P,3013,Q,C,211096,C,1
3013,10.7,3.6,12,NA,NA,2022-04-01,0,1,Q,C,3980,Q,P,211096,C,1
4308,10.6,2.3,NA,5,NA,2022-04-01,27.6,1,P,P,4011,Q,P,211178,C,1
3778,9.4,2.8,NA,5,NA,2022-04-01,20.8,1,P,Q,4002,Q,P,211063,C,1
4253,4.7,2.5,NA,2,NA,2022-04-01,2,1,P,P,3254,P,C,211188,C,1
3254,5.2,2.4,NA,3,NA,2022-04-01,3,1,P,C,4253,P,P,211188,C,1
3438,3.2,1.9,NA,1,NA,2022-04-01,0.5,1,P,C,3250,P,C,211191,C,0
3250,4.2,2.3,NA,2,NA,2022-04-01,2.5,1,P,C,3438,P,C,211191,C,0
3629,12,5.2,7,NA,NA,2022-04-01,0,1,Q,Q,3626,Q,Q,211184,C,1
3626,6.6,3.7,15,NA,NA,2022-04-01,2.5,1,Q,Q,3629,Q,Q,211184,C,1
3850,3.6,2.2,NA,3,NA,2022-04-01,2,1,P,Q,4133,Q,P,211294,C,1
4133,10.8,4.6,11,NA,NA,2022-04-01,0,1,Q,P,3850,P,Q,211294,C,0
4227,9.8,2.9,NA,4,NA,2022-04-01,12,1,P,P,4399,P,P,211279,C,1
4399,6.3,2.4,NA,4,NA,2022-04-01,8,1,P,P,4227,P,P,211279,C,1
3885,5.2,2.4,NA,5,NA,2022-04-01,15.5,1,P,Q,4316,P,P,211136,C,1
4316,8.5,3.2,NA,4,NA,2022-04-01,5,1,P,P,3885,P,Q,211136,C,1
4221,7.5,2.8,NA,3,NA,2022-04-01,8.5,1,P,P,3549,Q,Q,211215,C,1
3549,10.3,4,12,NA,NA,2022-04-01,1,1,Q,Q,4221,P,P,211215,C,1
3746,9.5,2.6,NA,4,NA,2022-04-01,16.5,1,P,Q,3623,Q,Q,211306,C,1
3623,9.7,3.9,10,NA,NA,2022-04-01,0,1,Q,Q,3746,P,Q,211306,C,1
3844,10.8,3.4,NA,4,NA,2022-04-01,9,1,P,Q,3542,Q,Q,211243,C,1
3542,9.3,3.5,10,NA,NA,2022-04-01,0,1,Q,Q,3844,P,Q,211243,C,1
3838,7.5,2.8,NA,3,NA,2022-04-01,8,1,P,Q,3839,P,Q,211139,C,1
3839,11.7,3.1,NA,5,NA,2022-04-01,13.5,1,P,Q,3838,P,Q,211139,C,1
4135,9.3,3.7,11,NA,NA,2022-04-01,2.5,1,Q,P,3095,Q,C,211288,C,1
3095,8.3,5.4,5,NA,NA,2022-04-01,0,1,Q,C,4135,Q,P,211288,C,1
3723,6.2,1.8,NA,4,NA,2022-04-01,11,1,P,Q,4218,P,P,211307,C,1
4218,8.5,2.6,NA,4,NA,2022-04-01,19,1,P,P,3723,P,Q,211307,C,1
4333,8.7,2.9,NA,4,NA,2022-04-01,19.5,1,P,P,3775,P,Q,211066,C,1
3775,8.5,2.8,NA,4,NA,2022-04-01,1.5,1,P,Q,4333,P,P,211066,C,1
3489,6.6,7.1,7,NA,NA,2022-04-01,0,1,Q,Q,3511,Q,Q,211163,C,1
3511,7.4,4.1,7,NA,NA,2022-04-01,0,1,Q,Q,3489,Q,Q,211163,C,1
3860,8.7,3,NA,5,NA,2022-04-01,25.5,1,P,Q,3999,Q,P,211199,C,1
3999,9.3,4.4,18,NA,NA,2022-04-01,2.5,1,Q,P,3860,P,Q,211199,C,1
4312,6.3,2.3,NA,5,NA,2022-04-01,14,1,P,P,3553,Q,Q,211172,C,1
3553,4.5,3,12,NA,NA,2022-04-01,2.5,1,Q,Q,4312,P,P,211172,C,1
3077,5.7,3.8,8,NA,NA,2022-04-01,0,1,Q,C,3611,Q,Q,211236,C,1
3611,9.7,4.1,12,NA,NA,2022-04-01,0,1,Q,Q,3077,Q,C,211236,C,1
3364,8.3,2.3,NA,4,NA,2022-04-01,19,1,P,C,4435,P,P,211319,C,1
4435,4.7,1.7,NA,3,NA,2022-04-01,4,1,P,P,3364,P,C,211319,C,1
4007,11.7,5.7,18,NA,NA,2022-04-01,7,1,Q,P,3995,Q,P,211053,C,0
3995,6.5,4.7,7,NA,NA,2022-04-01,0,1,Q,P,4007,Q,P,211053,C,1
3400,4.3,2.2,NA,2,NA,2022-04-01,2.5,1,P,C,3392,P,C,211060,C,0
3392,3.4,2.2,NA,1,NA,2022-04-01,0,1,P,C,3400,P,C,211060,C,0
4213,9.2,2.6,NA,5,NA,2022-04-01,26,1,P,P,4187,Q,P,211019,C,1
4187,7.6,3.7,15,NA,NA,2022-04-01,1.5,1,Q,P,4213,P,P,211019,C,1
3242,4.2,1.9,NA,1,NA,2022-04-01,2,1,P,C,3243,P,C,211105,C,0
3243,4,2,NA,1,NA,2022-04-01,0,1,P,C,3242,P,C,211105,C,0
3333,3.6,1.9,NA,1,NA,2022-04-01,0.5,1,P,C,3325,P,C,211232,C,0
3325,4,1.8,NA,1,NA,2022-04-01,1,1,P,C,3333,P,C,211232,C,0
4384,6.5,1.9,NA,5,NA,2022-04-01,19,1,P,P,4368,P,P,211052,C,1
4368,4.8,2.3,NA,5,NA,2022-04-01,15,1,P,P,4384,P,P,211052,C,1
3959,7.5,2.9,14,NA,NA,2022-04-01,7.5,1,P,Q,4183,Q,P,211038,C,1
4183,11.7,5.4,4,NA,NA,2022-04-01,3.5,1,Q,P,3959,P,Q,211038,C,1
3494,8.7,2.6,11,NA,NA,2022-04-01,0,1,Q,Q,4260,P,P,211134,C,1
4260,9,2.3,NA,5,NA,2022-04-01,16,1,P,P,3494,Q,Q,211134,C,1
3915,8.6,2.3,NA,5,NA,2022-04-01,13,1,P,Q,3958,P,Q,211039,C,1
3958,8.7,2.4,NA,5,NA,2022-04-01,12.5,1,P,Q,3915,P,Q,211039,C,1
4392,7.3,2.3,NA,5,NA,2022-04-01,31.5,1,P,P,4388,P,P,211095,C,0
4388,5.6,2.3,NA,2,NA,2022-04-01,3,1,P,P,4392,P,P,211095,C,1
4329,8.8,1.9,NA,4,NA,2022-04-01,6,1,P,P,3576,Q,Q,211234,C,1
3576,9.6,4.2,10,NA,NA,2022-04-01,0,1,Q,Q,4329,P,P,211234,C,0
4055,8.2,5.4,17,NA,NA,2022-04-01,9,1,Q,P,3853,P,Q,211154,C,1
3853,7.7,2.3,NA,5,NA,2022-04-01,12,1,P,Q,4055,Q,P,211154,C,1
4379,7.2,3,NA,3,NA,2022-04-01,16.5,1,P,P,4063,Q,P,211224,C,1
4063,5.5,9.2,41,NA,NA,2022-04-01,8,1,Q,P,4379,P,P,211224,C,1
3621,6.7,3.2,11,NA,NA,2022-04-01,0,1,Q,Q,3619,Q,Q,211322,C,1
3619,7.5,3.9,18,NA,NA,2022-04-01,1,1,Q,Q,3621,Q,Q,211322,C,0
3261,5.5,2.2,NA,5,NA,2022-04-01,11,1,P,C,4410,P,P,211149,C,1
4410,9.5,2.8,NA,5,NA,2022-04-01,21,1,P,P,3261,P,C,211149,C,1
3614,13,3,11,NA,NA,2022-04-01,0,1,Q,Q,4367,P,P,211320,C,1
4367,6.8,2.4,NA,4,NA,2022-04-01,11,1,P,P,3614,Q,Q,211320,C,1
4311,6.8,3,NA,5,NA,2022-04-01,23,1,P,P,3327,P,C,211207,C,0
3327,NA,NA,NA,NA,dead,2022-04-01,NA,1,P,C,4311,P,P,211207,C,0
3599,9.7,5.2,13,NA,NA,2022-04-01,3,1,Q,Q,3640,Q,Q,211246,C,1
3640,11.4,6,19,NA,NA,2022-04-01,0,1,Q,Q,3599,Q,Q,211246,C,1
4013,8.5,3.9,16,NA,NA,2022-04-01,9.5,1,Q,P,3856,P,Q,211326,C,0
3856,9,3,NA,4,NA,2022-04-01,15.5,1,P,Q,4013,Q,P,211326,C,1
3338,7.5,2.6,NA,4,NA,2022-04-01,16,1,P,C,3825,P,Q,211325,C,1
3825,4.7,2.6,NA,3,NA,2022-04-01,16,1,P,Q,3338,P,C,211325,C,1
4089,10.2,3.1,25,NA,NA,2022-04-01,9.5,1,Q,P,4378,P,P,211323,C,1
4378,5.2,2.4,NA,5,NA,2022-04-01,9,1,P,P,4089,Q,P,211323,C,1
3817,10.9,2.4,NA,4,NA,2022-04-01,9.5,1,P,Q,3849,P,Q,211151,C,1
3849,6.4,3.2,NA,4,NA,2022-04-01,21,1,P,Q,3817,P,Q,211151,C,1
3191,5.6,3.9,4,NA,NA,2022-04-01,2,1,Q,C,3151,Q,C,211304,C,1
3151,10.7,5.2,19,NA,NA,2022-04-01,0,1,Q,C,3191,Q,C,211304,C,1
3739,5.5,2.2,NA,5,NA,2022-04-01,5,1,P,Q,3752,P,Q,211102,C,1
3752,11.2,2.9,NA,5,NA,2022-04-01,8.5,1,P,Q,3739,P,Q,211102,C,0
3679,4.6,3.6,5,NA,NA,2022-04-01,0,1,Q,Q,3799,P,Q,211034,C,1
3799,9.8,3.1,NA,5,NA,2022-04-01,14.5,1,P,Q,3679,Q,Q,211034,C,1
4400,5.6,2.7,NA,4,NA,2022-04-01,11.5,1,P,P,3260,P,C,211124,C,0
3260,5.3,2.3,NA,2,NA,2022-04-01,7,1,P,C,4400,P,P,211124,C,1
3777,7.1,2.5,NA,5,NA,2022-04-01,15.5,1,P,Q,3785,P,Q,211204,C,1
3785,7,2.5,NA,5,NA,2022-04-01,22,1,P,Q,3777,P,Q,211204,C,1
3483,7.4,3,4,NA,NA,2022-04-01,0,1,Q,Q,4061,Q,P,211103,C,1
4061,9.3,3.8,16,NA,NA,2022-04-01,1,1,Q,P,3483,Q,Q,211103,C,1
3046,11.1,4.5,9,NA,NA,2022-04-01,0,1,Q,C,3600,Q,Q,211166,C,1
3600,8.9,5.8,19,NA,NA,2022-04-01,7.5,1,Q,Q,3046,Q,C,211166,C,1
4056,6,8.2,8,NA,NA,2022-04-01,0,1,Q,P,4029,Q,P,211153,C,1
4029,5.1,5.2,10,NA,NA,2022-04-01,0,1,Q,P,4056,Q,P,211153,C,1
4014,6.4,4.2,13,NA,NA,2022-04-01,0,1,Q,P,3000,Q,C,211148,C,1
3000,19.5,6.3,8,NA,NA,2022-04-01,0,1,Q,C,4014,Q,P,211148,C,1
3136,8.2,5,3,NA,diameter date taken: 4/26/2022,2022-04-01,NA,1,Q,C,3118,Q,C,211115,C,1
3118,9.3,4.2,3,NA,diameter date taken: 4/26/2022,2022-04-01,NA,1,Q,C,3136,Q,C,211115,C,1
3587,21.2,5.2,8,NA,NA,2022-04-01,3,1,Q,Q,3837,P,Q,211229,C,1
3837,7.2,2.5,NA,5,NA,2022-04-01,11.5,1,P,Q,3587,Q,Q,211229,C,1
3114,4.9,5.1,8,NA,NA,2022-04-01,0,1,Q,C,4159,Q,P,211075,C,1
4159,5.8,3.9,8,NA,NA,2022-04-01,1,1,Q,P,3114,Q,C,211075,C,1
3132,11.8,4.4,13,NA,NA,2022-04-01,0,1,Q,C,3135,Q,C,211250,C,1
3135,5.4,2.8,9,NA,additional 2.7 stem diameter,2022-04-01,4,1,Q,C,3132,Q,C,211250,C,1
3905,8,2.6,NA,5,NA,2022-04-01,28,1,P,Q,3335,P,C,211196,C,1
3335,7.3,2.2,NA,3,NA,2022-04-01,10.5,1,P,C,3905,P,Q,211196,C,1
4407,6.4,2.4,NA,4,NA,2022-04-01,20.5,1,P,P,3383,P,C,211245,C,1
3383,5.7,1.8,NA,5,NA,2022-04-01,9,1,P,C,4407,P,P,211245,C,1
4293,6.7,2.5,NA,4,NA,2022-04-01,17,1,P,P,3272,P,C,211265,C,1
3272,8.2,2.2,NA,4,NA,2022-04-01,7,1,P,C,4293,P,P,211265,C,1
4079,12.4,6,17,NA,NA,2022-04-01,0,1,Q,P,4280,P,P,211256,C,1
4280,7.8,2.7,NA,5,NA,2022-04-01,25,1,P,P,4079,Q,P,211256,C,1
3584,11.1,4.9,11,NA,NA,2022-04-01,0,1,Q,Q,4255,P,P,211255,C,1
4255,4.6,2.2,NA,3,NA,2022-04-01,6,1,P,P,3584,Q,Q,211255,C,1
4228,6.5,2.1,NA,3,NA,2022-04-01,10,1,P,P,3532,Q,Q,211268,C,0
3532,11.3,4,14,NA,NA,2022-04-01,0,1,Q,Q,4228,P,P,211268,C,1
3008,7.9,5.5,10,NA,NA,2022-04-01,0,1,Q,C,4195,Q,P,211036,C,1
4195,9.5,4.1,20,NA,NA,2022-04-01,25,1,Q,P,3008,Q,C,211036,C,1
4417,8,1.8,NA,5,NA,2022-04-01,11,1,P,P,3986,Q,P,211056,D,1
3140,4.7,3.3,3,NA,NA,2022-04-01,0,1,Q,C,3620,Q,Q,211309,D,1
3620,11.6,3.4,6,NA,NA,2022-04-01,0,1,Q,Q,3140,Q,C,211309,D,1
3026,8.7,3.3,6,NA,NA,2022-04-01,0,1,Q,C,3654,Q,Q,211045,D,1
3654,19,5.4,30,NA,NA,2022-04-01,0,1,Q,Q,3026,Q,C,211045,D,1
3033,6.5,4.1,10,NA,NA,2022-04-01,0,1,Q,C,4155,Q,P,211061,D,1
4155,11.2,3.7,9,NA,NA,2022-04-01,0,1,Q,P,3033,Q,C,211061,D,1
3119,9.3,5.8,16,NA,NA,2022-04-01,3,1,Q,C,3108,Q,C,211159,D,1
3108,5.2,4.2,7,NA,NA,2022-04-01,0,1,Q,C,3119,Q,C,211159,D,1
3237,7.1,3.9,9,NA,NA,2022-04-01,0,1,Q,C,4124,Q,P,211287,D,1
4124,8.4,4.5,12,NA,NA,2022-04-01,0,1,Q,P,3237,Q,C,211287,D,0
4163,20.8,5.4,22,NA,NA,2022-04-01,12,1,Q,P,3937,P,Q,211084,D,0
3937,6.2,1.9,NA,5,NA,2022-04-01,10,1,P,Q,4163,Q,P,211084,D,1
3493,11.7,3.1,7,NA,NA,2022-04-01,0,1,Q,Q,3741,P,Q,211106,D,1
3741,7.9,2.7,NA,5,Chlorosis date taken: 4/26/2022,2022-04-01,19,1,P,Q,3493,Q,Q,211106,D,1
3522,22.8,4.7,10,NA,NA,2022-04-01,0,1,Q,Q,4402,P,P,211167,D,0
4402,4.5,3.6,NA,2,NA,2022-04-01,2.5,1,P,P,3522,Q,Q,211167,D,0
4120,16.5,3.4,28,NA,NA,2022-04-01,6,1,Q,P,4042,Q,P,211227,D,1
4042,12.2,4.7,19,NA,NA,2022-04-01,8.5,1,Q,P,4120,Q,P,211227,D,1
4273,5.7,1.7,NA,3,NA,2022-04-01,2.5,1,P,P,3423,P,C,211157,D,1
3423,4.6,1.5,NA,3,NA,2022-04-01,1,1,P,C,4273,P,P,211157,D,1
3120,10.8,4.3,5,NA,NA,2022-04-01,0,1,Q,C,3664,Q,Q,211213,D,1
3664,10.8,5.3,17,NA,NA,2022-04-01,2,1,Q,Q,3120,Q,C,211213,D,1
4060,8.2,6.2,15,NA,NA,2022-04-01,6.5,1,Q,P,3124,Q,C,211130,D,0
3124,11,5.2,8,NA,NA,2022-04-01,0,1,Q,C,4060,Q,P,211130,D,1
4035,9.8,3.9,11,NA,NA,2022-04-01,0,1,Q,P,4321,P,P,211189,D,1
